asset,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-29,2024-07-30,2024-07-31,2024-08-01,2024-08-02,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30
Desk 43,89.5,80.33,57,77.5,68.83,80.67,34.17,19.66,35.67,0,79,49.67,0,0,0,80.17,89.67,79.5,76.5,0,0,80.33,10,35.83,13.55,69.17,0,0,0,0,0,0,0,0,0,0,0,0,50.17,0,79.67,0,78,52.5,0,80.48,78.67,75.33,72.33,0,79.83,79.66,79.5,59.73,78,79.83,79.67,79.33,13.17,49.33,0,0,2.33,81.33,10
Desk 61.3,0,41.67,65.5,67.84,77.34,88.17,72.5,74,75.5,89.98,0,0,83.28,73,0,85.5,86.17,0,83.34,0,87.02,78.17,72.17,86.5,79.67,84.97,90.13,80.67,79,84.5,84.84,82,73.73,82.73,71.01,80.03,81.02,83.01,76.84,82,81.31,59.34,78.34,79.45,76.5,85.26,77.41,59.24,83.4,84.73,81.54,78.7,79.19,76.51,77.34,0,0,77.8,81.63,74.01,79.26,81.26,77.58,76.58,81.24
DEsk 32,34.67,72.17,0,37,72.17,2.83,76.33,66.67,70.33,76,0,78.64,77.98,88.31,0,75.83,0,0,0,0,71.17,76.83,66.5,85.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,70.18,23,78.67,77.17,59.67,73.33,78,58,0.67,75.33,0,0,75.33,75.67,0,0,0,0,0,0,0,0,0,73.83
Desk 72,66.34,79.84,87.16,79.17,78.17,0,70.29,44,0,0.33,57.17,0,82.84,54.42,0,53.67,79.34,48.62,1.33,0.5,76.67,79.67,84.17,78.34,0,0,0,0,0,0,0,0,0,0,0,0,81.34,80.34,0,0,0,77.17,78.34,0,0,0,82.17,68.34,80.17,0,15.8,20.33,0,78.67,79.34,80.5,79.33,81.17,80.67,0,0,0,65.67,79.54,0
Desk 21,79.22,80,80.17,45.33,73.54,79.5,79.33,80.33,78.68,78.51,69,71,81.5,51.65,0,67.17,80,78.5,75.17,68.13,78.17,55.39,74,78.5,73.1,0,0,0,0,0,0,0,0,0,0,78.5,78.67,49.67,72.83,75,76.5,77.67,77.67,77.67,78.17,75.17,75.83,79.5,68.83,31.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desk 53,0,0,34.17,0,15.83,46.34,35.83,64.18,42.5,0,37.17,0.33,83.34,72.17,0,0,86.01,0,77.67,0,0,0,69.67,86,0,0,0,0,67.67,61.33,64.83,0,0,0,0,0,0,0,0,0,1.33,11.33,0,69.84,80,36,45.5,75,77.17,73.34,80.67,76.84,59.33,95.88,0,63.5,82.17,36.67,82.67,45.67,50.17,58,76.17,77.17,79.5
DEsk 1,63.17,83.67,86.67,40.67,35,63.34,84,86.66,66.51,89.51,72.5,71.01,55.89,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.17,87.34,83.17,87.67,72.34,67.5,83,82.01,87.03,50.34,85.06,80.34,84.34,57.67,0,69.17,83.5,90.01,86.67,0,67.34,0.33,40.34,87.17,0
desk 79,45.83,79,0,0,74,0,79.17,76.17,0,59,70.34,0.5,0,0,0,0,0,0,0,0,0,0,11.52,64.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.5,55.5,82.84,81.34,86.28,79.84,1,88,78.67,72.34,79.17,0,0,82.5,0,0,0,51.34,82.67,0
2.krs Desk 11,50.34,41.48,54.84,69.34,0,75.17,65.91,31.17,0,35,83.69,76.5,82.68,29,0,41.21,23.95,58.11,29.43,0,80.17,40,0,69.17,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.67,68,67.34,56.67,17.5,8.83,28.98,20,58.94,80.27,83.93,16.25,29.17,37.21,43.67,73,79.52,74.17
2.krs Desk 1,56.34,0,32.67,22.17,0,0,45.84,52.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,54.34,31.17,46.34,72.34,0,40.67,51.84,84.5,82.5,0,0,0,0,0,0,0,0,0,0,0,77.34,0,0,0,0,52.18,0,0,68.33,0,86.47,67.13,60,0,0,87.59,0,71.01,71.51,0
desk 112,0,0,69,71.17,69.17,83.84,67.5,90,78.67,79.5,57.34,14.81,12,0,0,39.26,79.5,80.34,80.34,0,0,67.34,0,68.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,34.51,38,88.5,0,77.84,80.67,78.17,0,0,43.17,79,60.9,69.34,65.34,88.67,62.64,67.34,32.17,72.17,47.67,49.67,0,65.51,55.22
desk 108,78.84,0,85.17,83.67,0,81.34,89.34,86.34,0,84,0,92.16,81.17,82.84,0,87.34,89.84,85.23,0,0,86.09,77.09,40.6,70.44,0,84.04,41.67,79,0,79.66,0,0,0,0,76.37,0,69.34,0,0,0,74.17,64.5,73.17,0,76.5,79.64,78.67,0,82.34,0,79.34,78.5,79.17,78.17,80.84,80.67,82.17,0,81.34,0,88.33,92.06,80.95,79.46,0
DEsk 41,0,54.33,0,81.5,0,0,78.5,73.33,0,0,0,73.67,31.02,0,0,79,0,7.33,80,0,54.67,0,0,87.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,82.83,0,75,80.16,68.17,78.17,0,0,81.33,81.17,76.67,0,82.83,0,81.67,81.83,0,0,46.83,82.17,82.33,0
Desk 61.2,50.84,9.67,0,52.84,59.34,17.17,16.5,75.67,0,17,7.83,30.33,0,15,0,50.16,46.84,42.17,48.5,0,0,40.76,34.67,40.17,0,55.34,0,0,20.17,7.83,39.14,48.67,35.34,69.34,71.1,36.74,0,39,0,0,51.84,3.5,73.5,40.84,0,0,53.84,0,58.51,79.67,39.83,65.16,87.19,82.17,0,29.17,37.83,77,28.78,0,61.5,52.56,10.5,10.83,0
DEsk 31,0,78.33,64.5,0,0,43.06,83.23,84.74,72.17,71.67,74.83,67.67,0,26,0,71.83,79.83,0,0,0,76.67,72.33,0,85.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.17,81.16,0,71.83,0,80.68,77.35,74.5,75.67,72.5,0,80.56,49.89,79.07,1.17,0,0,0,0,0,79.96,0,6.67,80.83,75.33
Desk 71,18,0.33,0,56.67,16.5,80.34,44.5,17.83,54.83,71.84,24.6,14.17,0,35.34,0,55.67,39.83,9.17,23.17,65.84,0.67,25.17,33.17,0.83,0,1.67,0.5,82,0,0,0,0,0,0,0,0,2.17,0.33,0,0,19.5,0,6.67,0,0,45.83,14.33,0,0,0,23.83,83,67.34,68,0.33,0.5,81.67,20.16,9.83,7.83,48.77,33.67,52.59,100,0
Desk 12,0,24.67,0,0,60.01,0,0,66.34,0,20.34,0,0,27.17,60.17,0,79.84,73.17,58.17,79.67,0,24.5,88.34,0,0,43.17,90.17,82.5,0,52.34,0,0,72.51,82.34,0,0,0,0,52.17,87.51,0,61.5,88.01,71.01,83.7,0,0,100,93.67,54,74.67,44.5,21.34,66.84,0.5,67,4.17,32.17,54.67,45.67,23,75.34,61,66.5,54.5,73.34
Desk 52,86,91.9,85.67,80,2.33,88.01,0.33,55.67,63.67,81.84,96.36,62.5,81.84,81.84,0,87,87.34,82.17,83.34,82.34,86.5,38.84,30.17,83.84,82,84.17,83.5,71.84,81.17,79.33,0.07,0,0,0,0,0,0,0,0,0,83.67,82.33,82,10.83,81.84,88.67,84,80.17,80.34,80.17,45.33,82.84,55.67,80.34,80.34,89.67,80,82.01,79.67,79.67,80.17,80.5,80.34,80,80.17
2.krs Desk 10,0,0,0,0,0,0,25.5,26.56,0,0,0,0,0,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk 111,15.17,0,7.83,3.67,0,0,66,11.33,0,0,69.48,30,69,39.66,0,84,64.17,74.67,36.33,41.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,40.17,0,32.33,0,77,0,0,4.83,15.5,76.33,61.33,0.33,67.83,79.33,0,0,0,0,55,47.17,0
desk 107,0,61.7,75.03,69.33,66.36,0,81.67,80.67,80.66,0,0,79.14,0,59.47,0,0,0,72.67,81.17,0,90.67,82.33,78.33,0,0,0,0,0,0,10.33,49,0,81.5,75.5,0,28.17,71.01,43.01,0,0,72.33,2.33,0,0,0,2,0,0,0,0,0,0,0,0,5.16,78,87.33,63.67,0,0,0,80.88,82.79,84,0
Desk 46,0,0,0,0,0,0.33,73.17,82.78,58.34,0,13.17,5.5,0.33,0,0,0,54.67,0,60.84,0,0,67.17,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,1,65.84,35.67,0,0,0,3,24.67,49.17,0,49.17,67.84,68.5,0,0,84.53,34.33,82.35,16
DEsk 37,78.5,81,80.5,72.17,0,76.67,84,80.17,0,0,0,0,0,0,0,0,79.84,79.83,71.33,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.33,46.83,70.5,43.17,74.5,0,75,81.67,73.84,0,0,2.17,76.17,86.42,0,0,0,0,0,0
Desk 61.1,77,45.93,0,58.91,77.84,46.84,47.03,77.5,27.35,0,44.17,49.34,56.47,0,0,0,82.17,80.34,51.84,0,0,79.67,58,85.52,0,75.5,71.84,0,0,0,0,0,0,63.5,0,0,0,0,0,0,0,30.63,0,25.17,53.94,0,1.17,0,80.17,0,15,59.34,24.67,48.83,0,33.5,27.45,82.61,55.61,0,24.67,80,81.23,0.34,0
DEsk 29,14.62,81.79,81.97,14.17,0,0.67,84.99,80.33,77,0,0,79.69,68,0,0,0,0,44.33,0,0,0,0,0,0,70.83,0,75.33,75.33,0,74.17,0,0,61.83,76.17,67,0,0,0,0,0,0.33,0,0,0,0,80.17,71.23,79.17,0,0,78.33,78.83,79.33,0,0,0,0,0,0,0,0,0,0,0,0
Desk 70,88.84,4.17,27.67,0.33,75,50.5,43.83,86.67,77.5,45.67,92.67,0,0,0,0,0,0,76,76.34,44.17,73.5,0,77.84,23.17,73.5,51.84,73.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,39.66,82.33,45.5,27.84,74.17,86.17,73.33,75.17,49.83,47.5,83.83,62.17,75.5,1.67,50
DEsk 11,70.84,12.34,16,11.33,60.67,0,0,0,0,0,0,0,27.5,0,0,84.5,0,83.04,28.34,4.33,0,69.17,85.66,30.17,60.34,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,80.51,80.84,0,0,0,41.5,43.84,1.83,0,29.83,14.33,32.5,0,83,90.01,78.5,80.17,84.5
2.krs Desk 12,21,0,12.67,12.5,0,0,12.34,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,21,0,22.69,19.17,0,27.99,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk 116,80.5,0,45.34,70.67,46.84,0,51.67,22.17,82.03,0,0,12.5,77.67,78.34,0,82.51,80.67,67.51,0,81.84,0,0.67,36,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.67,72.67,0,65.84,0,81.84,84.84,84.13,0,0,0,74.17,78.84,0,26.5,0,61.34,81.01,0,0,0,0,42.67,0,57.84
desk 103,94.89,0,47,0,0,48.84,53.34,60.84,80.79,72.17,79.34,3.33,77.51,53,0,0,0,0.5,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17,0,72.5,0,0,83.34,61.33,80.01,0,0,60.34,0,40.17,20.33,0,6.67,66.34,0,0,0,0,0,56.67,0.33,0
Desk 47,0,0,32,0,0,54.5,0,65.67,46.17,0,56.43,20.34,64,0,0,46.17,79.34,62.67,79.5,0,0,0,0,0,26.34,0,0,0,0,0,0,23.67,0,0,0,0,0,0,0,0,0,45.17,0,0,0,72,0,0,17.67,0,0,0,0,81.79,57,0,79.83,0,80.67,0,77.17,0,20.5,0,0
DEsk 39,84.04,86.5,0,0,0,0,82.67,83.67,0,85,42,82.83,84.67,84.14,0,77,74.17,88.83,80.5,0,81.33,80.17,82.67,83,71.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.33,56.5,81.83,57.67,86,77.67,59.67,78.5,82.67,49.33,78.67,81.67,62,76,55.99,25,9.17,79.38,77.83
Desk 62,77.66,75.67,78.16,71.33,75.83,49.17,50.83,56.33,0,73.83,78.33,82,81.17,64.33,0,43.83,79.66,78.67,83,68.83,62.39,86.17,87.06,84.17,75.67,27,0,77.5,62.44,56,66.29,87.13,61.46,72.67,67.83,82,81.83,81.17,0,0,72,84.83,0,50.66,68,78.17,79,0,80,81.67,59.5,65,89.43,32.33,64.33,78.16,85.83,80.5,25.5,0,67.65,82.49,84.83,71.5,39
DEsk 30,14.67,0,57.83,26.67,20.17,49.62,75.13,37,32.67,0,22.67,0,0.64,40.5,0,32,0,67.17,0,0,50.67,35.67,0,36.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,54.83,14,12,77.33,0,21.5,0,0,24,24.5,55.5,0,7.17,0,18,41.17,0.5,0,0,0
Desk 73,61.5,85.67,79,91.61,0,51,21.17,29.4,0,0,0,0,9,63.17,0,0,84.5,42.34,75,0,0,0,39.93,36,0,79.67,47.34,0,0,0,0,0,0,0,0,0,0,0,0,0,79.67,0,0,49.55,0,0,0,0,0,0,0,0,41.8,81.46,0,0,33.67,0,56.83,0,0,71.5,48.17,75.34,13.17
